SystemCodeNumber,Timestamp,Occupancy,Capacity,OccupancyRate,QueueLength,TrafficConditionNearby,VehicleType,IsSpecialDay,Price_Model1,Price_Model2
BHMNCPHST01,2016-10-22 15:26:00,437,1200,0.3641666666666667,3,low,car,0,20.0,12.166707779545893
BHMNCPHST01,2016-10-22 15:59:00,425,1200,0.3541666666666667,2,low,bike,0,20.0,11.162899171699536
BHMNCPHST01,2016-10-22 16:26:00,398,1200,0.33166666666666667,3,average,cycle,0,20.0,12.007010955570337
BHMNCPHST01,2016-10-23 08:52:00,105,1200,0.0875,2,low,bike,1,20.0,11.49473672801238
BHMNCPHST01,2016-10-23 08:52:00,105,1200,0.0875,2,low,car,1,20.0,12.047799321867123
BHMNCPHST01,2016-10-23 08:52:00,105,1200,0.0875,2,low,truck,1,20.0,12.600861915721866
BHMNCPHST01,2016-10-23 09:26:00,124,1200,0.10333333333333333,3,low,bike,1,20.0,11.950322039700225
BHMNCPHST01,2016-10-23 09:59:00,147,1200,0.1225,3,low,car,1,20.0,12.519285183128293
BHMNCPHST01,2016-10-23 10:26:00,156,1200,0.13,4,low,car,1,20.0,12.967957212392953
BHMNCPHST01,2016-10-23 10:59:00,161,1200,0.13416666666666666,6,high,bike,1,20.0,12.838678831079406
BHMNCPHST01,2016-10-23 11:26:00,190,1200,0.15833333333333333,6,average,car,1,20.0,13.74362750027423
BHMNCPHST01,2016-10-23 11:59:00,230,1200,0.19166666666666668,6,average,car,1,20.0,13.771280629966967
BHMNCPHST01,2016-10-23 12:26:00,254,1200,0.21166666666666667,11,high,truck,1,20.0,16.22134792074348
BHMNCPHST01,2016-10-23 13:06:00,269,1200,0.22416666666666665,9,high,car,1,20.0,14.79375510035592
BHMNCPHST01,2016-10-23 13:26:00,276,1200,0.23,10,high,cycle,1,20.0,15.241044473135945
BHMNCPHST01,2016-10-23 13:59:00,280,1200,0.23333333333333334,10,high,cycle,1,20.0,15.243809786105217
BHMNCPHST01,2016-10-23 14:26:00,274,1200,0.22833333333333333,5,average,bike,1,20.0,12.80618640369044
BHMNCPHST01,2016-10-23 14:59:00,277,1200,0.23083333333333333,5,average,car,1,20.0,13.361322982272137
BHMNCPHST01,2016-10-23 15:26:00,274,1200,0.22833333333333333,3,low,truck,1,20.0,13.160146463757476
BHMNCPHST01,2016-10-23 15:59:00,242,1200,0.20166666666666666,3,low,car,1,20.0,12.584961366148544
BHMNCPHST01,2016-10-23 16:26:00,227,1200,0.18916666666666668,2,low,truck,1,20.0,12.685203961284714
BHMNCPHST01,2016-10-24 07:56:00,222,1200,0.185,2,low,bike,0,20.0,11.022559538508894
BHMNCPHST01,2016-10-24 08:29:00,316,1200,0.2633333333333333,2,average,car,0,20.0,11.507871964616431
BHMNCPHST01,2016-10-24 09:03:00,423,1200,0.3525,3,average,bike,0,20.0,11.471231567773554
BHMNCPHST01,2016-10-24 09:30:00,494,1200,0.4116666666666667,2,low,bike,0,20.0,11.210600820419508
BHMNCPHST01,2016-10-24 09:55:00,546,1200,0.455,2,low,bike,0,20.0,11.246549889020066
BHMNCPHST01,2016-10-24 10:30:00,580,1200,0.48333333333333334,4,average,truck,0,20.0,13.128345364610826
BHMNCPHST01,2016-10-24 11:03:00,591,1200,0.4925,5,average,truck,0,20.0,13.578400050360123
BHMNCPHST01,2016-10-24 11:29:00,614,1200,0.5116666666666667,5,average,car,0,20.0,13.041238006078705
BHMNCPHST01,2016-10-24 12:02:00,639,1200,0.5325,9,high,bike,0,20.0,13.943421362304257
BHMNCPHST01,2016-10-24 12:30:00,657,1200,0.5475,9,high,cycle,0,20.0,14.508927864520729
BHMNCPHST01,2016-10-24 12:56:00,680,1200,0.5666666666666667,9,high,car,0,20.0,14.524828414094056
BHMNCPHST01,2016-10-24 13:30:00,687,1200,0.5725,8,high,cycle,0,20.0,14.087217636706487
BHMNCPHST01,2016-10-24 13:56:00,688,1200,0.5733333333333334,6,average,bike,0,20.0,12.981783777239322
BHMNCPHST01,2016-10-24 14:30:00,703,1200,0.5858333333333333,4,average,bike,0,20.0,12.10725355070651
BHMNCPHST01,2016-10-24 14:56:00,701,1200,0.5841666666666666,4,average,truck,0,20.0,13.211996081931359
BHMNCPHST01,2016-10-24 15:32:00,673,1200,0.5608333333333333,2,low,car,0,20.0,11.88741116964925
BHMNCPHST01,2016-10-24 16:00:00,624,1200,0.52,3,low,car,0,20.0,12.29598616085944
BHMNCPHST01,2016-10-24 16:33:00,536,1200,0.44666666666666666,3,low,cycle,0,20.0,12.235149275535417
BHMNCPHST01,2016-10-25 08:00:00,207,1200,0.1725,2,low,bike,0,20.0,11.012189614874117
BHMNCPHST01,2016-10-25 08:26:00,270,1200,0.225,2,low,car,0,20.0,11.608805887994922
BHMNCPHST01,2016-10-25 09:00:00,382,1200,0.31833333333333336,2,low,car,0,20.0,11.686234651134587
BHMNCPHST01,2016-10-25 09:19:00,440,1200,0.36666666666666664,3,low,car,0,20.0,12.168781764272849
BHMNCPHST01,2016-10-25 09:56:00,532,1200,0.44333333333333336,4,average,truck,0,20.0,13.095161608979545
BHMNCPHST01,2016-10-25 10:29:00,579,1200,0.4825,3,low,car,0,20.0,12.264876389955111
BHMNCPHST01,2016-10-25 10:56:00,595,1200,0.49583333333333335,4,average,bike,0,20.0,12.032590100536119
BHMNCPHST01,2016-10-25 11:29:00,621,1200,0.5175,5,average,bike,0,20.0,12.493014709920192
BHMNCPHST01,2016-10-25 12:02:00,635,1200,0.5291666666666667,9,high,bike,0,20.0,13.940656049334981
BHMNCPHST01,2016-10-25 12:29:00,650,1200,0.5416666666666666,9,high,bike,0,20.0,13.951025972969758
BHMNCPHST01,2016-10-25 13:03:00,676,1200,0.5633333333333334,6,average,car,0,20.0,13.52655043218624
BHMNCPHST01,2016-10-25 13:29:00,672,1200,0.56,8,high,car,0,20.0,14.076847713071711
BHMNCPHST01,2016-10-25 13:56:00,667,1200,0.5558333333333333,8,high,bike,0,20.0,13.520328478005377
BHMNCPHST01,2016-10-25 14:29:00,669,1200,0.5575,5,average,car,0,20.0,13.07926105940622
BHMNCPHST01,2016-10-25 15:02:00,653,1200,0.5441666666666667,3,low,car,0,20.0,12.316034679886677
BHMNCPHST01,2016-10-25 15:29:00,631,1200,0.5258333333333334,3,low,car,0,20.0,12.300825458555668
BHMNCPHST01,2016-10-25 15:56:00,600,1200,0.5,2,low,truck,0,20.0,12.390006801814746
BHMNCPHST01,2016-10-25 16:29:00,522,1200,0.435,2,low,car,0,20.0,11.783020605059168
BHMNCPHST01,2016-10-26 07:59:00,216,1200,0.18,2,low,car,0,20.0,11.571474162909727
BHMNCPHST01,2016-10-26 08:32:00,305,1200,0.25416666666666665,2,low,bike,0,20.0,11.079939782621324
BHMNCPHST01,2016-10-26 08:59:00,401,1200,0.33416666666666667,2,low,truck,0,20.0,12.252432481593377
BHMNCPHST01,2016-10-26 09:26:00,475,1200,0.3958333333333333,3,low,bike,0,20.0,11.639915658899252
BHMNCPHST01,2016-10-26 09:59:00,532,1200,0.44333333333333336,3,low,car,0,20.0,12.232383962566145
BHMNCPHST01,2016-10-26 10:26:00,563,1200,0.4691666666666667,3,low,car,0,20.0,12.253815138078018
BHMNCPHST01,2016-10-26 10:59:00,597,1200,0.4975,4,average,cycle,0,20.0,12.587035350875498
BHMNCPHST01,2016-10-26 11:26:00,612,1200,0.51,5,average,bike,0,20.0,12.486792755739327
BHMNCPHST01,2016-10-26 11:59:00,634,1200,0.5283333333333333,8,high,car,0,20.0,14.05057723986361
BHMNCPHST01,2016-10-26 12:26:00,650,1200,0.5416666666666666,8,high,bike,0,20.0,13.508575897885963
BHMNCPHST01,2016-10-26 12:59:00,656,1200,0.5466666666666666,9,high,car,0,20.0,14.508236536278412
BHMNCPHST01,2016-10-26 13:26:00,670,1200,0.5583333333333333,8,high,car,0,20.0,14.075465056587076
BHMNCPHST01,2016-10-26 13:59:00,689,1200,0.5741666666666667,5,average,cycle,0,20.0,13.093087624252588
BHMNCPHST01,2016-10-26 14:26:00,686,1200,0.5716666666666667,4,average,car,0,20.0,12.64856356444184
BHMNCPHST01,2016-10-26 14:59:00,679,1200,0.5658333333333333,4,average,car,0,20.0,12.643724266745608
BHMNCPHST01,2016-10-26 15:26:00,657,1200,0.5475,3,low,car,0,20.0,12.318799992855949
BHMNCPHST01,2016-10-26 15:59:00,611,1200,0.5091666666666667,4,average,car,0,20.0,12.596713946267958
BHMNCPHST01,2016-10-26 16:32:00,538,1200,0.4483333333333333,2,low,cycle,0,20.0,11.79408185693626
BHMNCPHST01,2016-10-27 07:59:00,218,1200,0.18166666666666667,2,low,bike,0,20.0,11.01979422553962
BHMNCPHST01,2016-10-27 08:32:00,304,1200,0.25333333333333335,2,low,car,0,20.0,11.632311048233747
BHMNCPHST01,2016-10-27 08:59:00,389,1200,0.32416666666666666,2,low,car,0,20.0,11.691073948830814
BHMNCPHST01,2016-10-27 09:32:00,471,1200,0.3925,3,average,car,0,20.0,12.057477917259583
BHMNCPHST01,2016-10-27 09:59:00,516,1200,0.43,2,low,car,0,20.0,11.778872635605255
BHMNCPHST01,2016-10-27 10:25:00,558,1200,0.465,4,low,truck,0,20.0,13.24587116580496
BHMNCPHST01,2016-10-27 10:59:00,592,1200,0.49333333333333335,4,average,car,0,20.0,12.583578709663906
BHMNCPHST01,2016-10-27 11:32:00,617,1200,0.5141666666666667,6,average,car,0,20.0,13.485762065889455
BHMNCPHST01,2016-10-27 11:59:00,639,1200,0.5325,5,average,bike,0,20.0,12.505458618281924
BHMNCPHST01,2016-10-27 12:26:00,643,1200,0.5358333333333334,6,average,car,0,20.0,13.503736600189736
BHMNCPHST01,2016-10-27 12:59:00,659,1200,0.5491666666666667,9,high,car,0,20.0,14.510310521005367
BHMNCPHST01,2016-10-27 13:32:00,671,1200,0.5591666666666667,7,high,car,0,20.0,13.633706309745598
BHMNCPHST01,2016-10-27 13:59:00,682,1200,0.5683333333333334,5,average,car,0,20.0,13.08824832655636
BHMNCPHST01,2016-10-27 14:26:00,680,1200,0.5666666666666667,4,average,car,0,20.0,12.644415594987928
BHMNCPHST01,2016-10-27 14:59:00,670,1200,0.5583333333333333,5,average,bike,0,20.0,12.526889793793794
BHMNCPHST01,2016-10-27 15:26:00,648,1200,0.54,2,low,car,0,20.0,11.870127963591289
BHMNCPHST01,2016-10-27 15:59:00,607,1200,0.5058333333333334,2,low,truck,0,20.0,12.394846099510975
BHMNCPHST01,2016-10-27 16:26:00,541,1200,0.4508333333333333,3,low,bike,0,20.0,11.685543322892267
BHMNCPHST01,2016-10-28 08:16:00,216,1200,0.18,2,low,bike,0,20.0,11.018411569054985
BHMNCPHST01,2016-10-28 08:16:00,216,1200,0.18,1,low,truck,0,20.0,11.682086681680675
BHMNCPHST01,2016-10-28 08:56:00,317,1200,0.26416666666666666,2,average,car,0,20.0,11.508563292858751
BHMNCPHST01,2016-10-28 09:29:00,393,1200,0.3275,3,low,car,0,20.0,12.136289336883884
BHMNCPHST01,2016-10-28 10:02:00,461,1200,0.38416666666666666,4,low,car,0,20.0,12.62574973244533
BHMNCPHST01,2016-10-28 10:29:00,498,1200,0.415,4,low,car,0,20.0,12.651328877411112
BHMNCPHST01,2016-10-28 10:56:00,525,1200,0.4375,4,average,bike,0,20.0,11.984197123573828
BHMNCPHST01,2016-10-28 11:29:00,539,1200,0.44916666666666666,8,high,car,0,20.0,13.984901056843363
BHMNCPHST01,2016-10-28 12:02:00,557,1200,0.46416666666666667,8,high,car,0,20.0,13.997344965205091
BHMNCPHST01,2016-10-28 12:29:00,574,1200,0.47833333333333333,9,high,bike,0,20.0,13.898485026553558
BHMNCPHST01,2016-10-28 13:02:00,600,1200,0.5,7,high,bike,0,20.0,13.031559410686246
BHMNCPHST01,2016-10-28 13:29:00,593,1200,0.49416666666666664,7,high,car,0,20.0,13.57978270684476
BHMNCPHST01,2016-10-28 14:02:00,617,1200,0.5141666666666667,5,average,cycle,0,20.0,13.043311990805663
BHMNCPHST01,2016-10-28 14:29:00,631,1200,0.5258333333333334,6,high,car,0,20.0,13.163603104969068
BHMNCPHST01,2016-10-28 15:02:00,634,1200,0.5283333333333333,4,average,bike,0,20.0,12.059551901986536
BHMNCPHST01,2016-10-28 15:29:00,588,1200,0.49,2,low,bike,0,20.0,11.275585675197439
BHMNCPHST01,2016-10-28 16:02:00,548,1200,0.45666666666666667,2,low,car,0,20.0,11.800995139359445
BHMNCPHST01,2016-10-28 16:29:00,475,1200,0.3958333333333333,2,low,car,0,20.0,11.750528177670198
BHMNCPHST01,2016-10-29 07:59:00,102,1200,0.085,1,low,cycle,0,20.0,11.050212668201631
BHMNCPHST01,2016-10-29 08:26:00,108,1200,0.09,1,low,car,0,20.0,11.054360637655542
BHMNCPHST01,2016-10-29 08:59:00,140,1200,0.11666666666666667,1,low,car,0,20.0,11.076483141409732
BHMNCPHST01,2016-10-29 09:26:00,169,1200,0.14083333333333334,2,low,truck,0,20.0,12.092044329375504
BHMNCPHST01,2016-10-29 09:59:00,186,1200,0.155,2,low,car,0,20.0,11.550734315640174
BHMNCPHST01,2016-10-29 10:26:00,207,1200,0.1725,3,low,cycle,0,20.0,12.007702283812655
BHMNCPHST01,2016-10-29 10:59:00,252,1200,0.21,3,average,bike,0,20.0,11.353014438337103
BHMNCPHST01,2016-10-29 11:25:00,287,1200,0.23916666666666667,7,high,car,0,20.0,13.368236264695321
BHMNCPHST01,2016-10-29 12:06:00,329,1200,0.27416666666666667,8,high,car,0,20.0,13.839722125956492
BHMNCPHST01,2016-10-29 12:26:00,345,1200,0.2875,8,high,car,0,20.0,13.850783377833586
BHMNCPHST01,2016-10-29 12:59:00,379,1200,0.31583333333333335,8,high,bike,0,20.0,13.32122594421767
BHMNCPHST01,2016-10-29 13:26:00,395,1200,0.32916666666666666,8,high,car,0,20.0,13.885349789949508
BHMNCPHST01,2016-10-29 13:59:00,420,1200,0.35,5,average,car,0,20.0,12.907120327068931
BHMNCPHST01,2016-10-29 14:26:00,440,1200,0.36666666666666664,4,average,car,0,20.0,12.478496816831505
BHMNCPHST01,2016-10-29 14:59:00,489,1200,0.4075,4,average,car,0,20.0,12.512371900705109
BHMNCPHST01,2016-10-29 15:26:00,495,1200,0.4125,3,low,bike,0,20.0,11.65374222374562
BHMNCPHST01,2016-10-29 15:59:00,483,1200,0.4025,3,low,car,0,20.0,12.198508878692543
BHMNCPHST01,2016-10-29 16:26:00,438,1200,0.365,2,low,bike,0,20.0,11.171886438849674
BHMNCPHST01,2016-10-30 07:59:00,106,1200,0.08833333333333333,2,low,bike,1,20.0,11.495428056254699
BHMNCPHST01,2016-10-30 07:59:00,106,1200,0.08833333333333333,2,low,car,1,20.0,12.048490650109443
BHMNCPHST01,2016-10-30 07:59:00,106,1200,0.08833333333333333,2,low,car,1,20.0,12.048490650109443
BHMNCPHST01,2016-10-30 08:05:00,107,1200,0.08916666666666667,2,low,car,1,20.0,12.04918197835176
BHMNCPHST01,2016-10-30 08:45:00,112,1200,0.09333333333333334,3,average,car,1,20.0,12.362353672122008
BHMNCPHST01,2016-10-30 09:25:00,142,1200,0.11833333333333333,2,low,car,1,20.0,12.073378466832905
BHMNCPHST01,2016-10-30 09:59:00,173,1200,0.14416666666666667,3,low,bike,1,20.0,11.984197123573828
BHMNCPHST01,2016-10-30 10:25:00,189,1200,0.1575,4,low,bike,1,20.0,12.437708450534718
BHMNCPHST01,2016-10-30 10:59:00,176,1200,0.14666666666666667,4,average,car,1,20.0,12.849048754714183
BHMNCPHST01,2016-10-30 11:25:00,214,1200,0.17833333333333334,6,average,car,1,20.0,13.760219378089872
BHMNCPHST01,2016-10-30 11:59:00,223,1200,0.18583333333333332,7,average,car,1,20.0,14.208891407354532
BHMNCPHST01,2016-10-30 12:26:00,242,1200,0.20166666666666666,10,high,car,1,20.0,15.21753931289712
BHMNCPHST01,2016-10-30 13:06:00,271,1200,0.22583333333333333,10,high,cycle,1,20.0,15.237587831924353
BHMNCPHST01,2016-10-30 13:25:00,268,1200,0.22333333333333333,9,high,car,1,20.0,14.793063772113603
BHMNCPHST01,2016-10-30 13:59:00,271,1200,0.22583333333333333,7,average,car,1,20.0,14.242075162985817
BHMNCPHST01,2016-10-30 14:32:00,252,1200,0.21,5,average,car,1,20.0,13.344039776214176
BHMNCPHST01,2016-10-30 15:00:00,245,1200,0.20416666666666666,4,average,car,1,20.0,12.896750403434154
BHMNCPHST01,2016-10-30 15:32:00,226,1200,0.18833333333333332,3,low,car,1,20.0,12.573900114271447
BHMNCPHST01,2016-10-31 08:00:00,220,1200,0.18333333333333332,2,low,bike,0,20.0,11.021176882024257
BHMNCPHST01,2016-10-31 08:26:00,303,1200,0.2525,2,low,truck,0,20.0,12.184682313846174
BHMNCPHST01,2016-10-31 09:00:00,444,1200,0.37,2,low,car,0,20.0,11.729097002158328
BHMNCPHST01,2016-10-31 09:26:00,555,1200,0.4625,2,low,car,0,20.0,11.805834437055672
BHMNCPHST01,2016-10-31 10:00:00,666,1200,0.555,3,low,car,0,20.0,12.325021947036813
BHMNCPHST01,2016-10-31 10:26:00,691,1200,0.5758333333333333,4,average,car,0,20.0,12.652020205653432
BHMNCPHST01,2016-10-31 11:00:00,729,1200,0.6075,6,average,car,0,20.0,13.56319082902912
BHMNCPHST01,2016-10-31 11:26:00,732,1200,0.61,5,average,bike,0,20.0,12.569752144817539
BHMNCPHST01,2016-10-31 12:00:00,740,1200,0.6166666666666667,9,high,bike,0,20.0,14.013245514778417
BHMNCPHST01,2016-10-31 12:26:00,742,1200,0.6183333333333333,9,high,car,0,20.0,14.567690765117796
BHMNCPHST01,2016-10-31 13:00:00,757,1200,0.6308333333333334,5,average,car,0,20.0,13.14009794473024
BHMNCPHST01,2016-10-31 13:26:00,753,1200,0.6275,9,high,car,0,20.0,14.575295375783298
BHMNCPHST01,2016-10-31 13:59:00,753,1200,0.6275,6,average,car,0,20.0,13.579782706844764
BHMNCPHST01,2016-10-31 14:26:00,725,1200,0.6041666666666666,4,average,cycle,0,20.0,12.675525365892257
BHMNCPHST01,2016-10-31 15:00:00,693,1200,0.5775,4,average,bike,0,20.0,12.100340268283325
BHMNCPHST01,2016-10-31 15:27:00,669,1200,0.5575,3,low,truck,0,20.0,12.880158525618512
BHMNCPHST01,2016-10-31 16:00:00,635,1200,0.5291666666666667,2,low,car,0,20.0,11.861140696441147
BHMNCPHST01,2016-10-31 16:26:00,554,1200,0.46166666666666667,2,low,bike,0,20.0,11.252080514958614
BHMNCPHST01,2016-11-01 08:06:00,263,1200,0.21916666666666668,2,low,truck,0,20.0,12.157029184153437
BHMNCPHST01,2016-11-01 08:06:00,263,1200,0.21916666666666668,2,low,car,0,20.0,11.603966590298693
BHMNCPHST01,2016-11-01 08:26:00,328,1200,0.2733333333333333,2,low,car,0,20.0,11.648902926049391
BHMNCPHST01,2016-11-01 09:00:00,457,1200,0.38083333333333336,2,low,truck,0,20.0,12.291146863163211
BHMNCPHST01,2016-11-01 09:26:00,552,1200,0.46,2,low,car,0,20.0,11.80376045232872
BHMNCPHST01,2016-11-01 10:00:00,671,1200,0.5591666666666667,4,low,car,0,20.0,12.7709286633322
BHMNCPHST01,2016-11-01 10:26:00,713,1200,0.5941666666666666,4,average,bike,0,20.0,12.114166833129694
BHMNCPHST01,2016-11-01 11:00:00,750,1200,0.625,5,average,car,0,20.0,13.13525864703401
BHMNCPHST01,2016-11-01 11:26:00,762,1200,0.635,8,high,car,0,20.0,14.13906725488037
BHMNCPHST01,2016-11-01 11:39:00,754,1200,0.6283333333333333,5,average,cycle,0,20.0,13.138023960003284
BHMNCPHST01,2016-11-01 13:00:00,756,1200,0.63,7,high,car,0,20.0,13.692469210342665
BHMNCPHST01,2016-11-01 13:26:00,767,1200,0.6391666666666667,8,high,truck,0,20.0,14.695586489946706
BHMNCPHST01,2016-11-01 14:00:00,772,1200,0.6433333333333333,4,average,car,0,20.0,12.708017793281224
BHMNCPHST01,2016-11-01 14:26:00,781,1200,0.6508333333333334,4,average,car,0,20.0,12.714239747462088
BHMNCPHST01,2016-11-01 15:00:00,739,1200,0.6158333333333333,3,average,cycle,0,20.0,12.242753886200921
BHMNCPHST01,2016-11-01 15:27:00,714,1200,0.595,3,low,cycle,0,20.0,12.3582057026681
BHMNCPHST01,2016-11-01 16:00:00,650,1200,0.5416666666666666,2,low,truck,0,20.0,12.424573213930667
BHMNCPHST01,2016-11-01 16:33:00,564,1200,0.47,2,low,bike,0,20.0,11.258993797381798
BHMNCPHST01,2016-11-02 07:56:00,235,1200,0.19583333333333333,1,low,car,0,20.0,11.142159324429983
BHMNCPHST01,2016-11-02 08:30:00,325,1200,0.2708333333333333,2,average,bike,0,20.0,10.961031324942553
BHMNCPHST01,2016-11-02 08:56:00,420,1200,0.35,2,low,car,0,20.0,11.712505124342687
BHMNCPHST01,2016-11-02 09:30:00,557,1200,0.46416666666666667,4,average,car,0,20.0,12.559382221182762
BHMNCPHST01,2016-11-02 09:56:00,653,1200,0.5441666666666667,2,low,car,0,20.0,11.87358460480288
BHMNCPHST01,2016-11-02 10:29:00,716,1200,0.5966666666666667,4,low,car,0,20.0,12.802038434236529
BHMNCPHST01,2016-11-02 10:56:00,759,1200,0.6325,5,average,bike,0,20.0,12.588418007360136
BHMNCPHST01,2016-11-02 11:30:00,778,1200,0.6483333333333333,5,average,car,0,20.0,13.154615837818929
BHMNCPHST01,2016-11-02 11:56:00,788,1200,0.6566666666666666,6,average,car,0,20.0,13.603979195325905
BHMNCPHST01,2016-11-02 12:30:00,789,1200,0.6575,8,high,car,0,20.0,14.157733117422968
BHMNCPHST01,2016-11-02 13:03:00,794,1200,0.6616666666666666,7,high,bike,0,20.0,13.165677089696022
BHMNCPHST01,2016-11-02 13:30:00,775,1200,0.6458333333333334,8,high,bike,0,20.0,13.594991928175766
BHMNCPHST01,2016-11-02 14:03:00,779,1200,0.6491666666666667,4,average,car,0,20.0,12.712857090977451
BHMNCPHST01,2016-11-02 14:30:00,758,1200,0.6316666666666667,4,average,car,0,20.0,12.698339197888764
BHMNCPHST01,2016-11-02 14:56:00,740,1200,0.6166666666666667,4,average,car,0,20.0,12.685895289527034
BHMNCPHST01,2016-11-02 15:29:00,678,1200,0.565,2,low,bike,0,20.0,11.337805217006098
BHMNCPHST01,2016-11-02 16:03:00,606,1200,0.505,2,low,truck,0,20.0,12.394154771268656
BHMNCPHST01,2016-11-02 16:30:00,529,1200,0.44083333333333335,2,low,bike,0,20.0,11.234797308900653
BHMNCPHST01,2016-11-03 08:00:00,253,1200,0.21083333333333334,2,low,car,0,20.0,11.597053307875509
BHMNCPHST01,2016-11-03 08:26:00,320,1200,0.26666666666666666,1,low,car,0,20.0,11.20092222502705
BHMNCPHST01,2016-11-03 09:00:00,440,1200,0.36666666666666664,2,low,car,0,20.0,11.726331689189053
BHMNCPHST01,2016-11-03 09:26:00,543,1200,0.4525,2,low,car,0,20.0,11.797538498147853
BHMNCPHST01,2016-11-03 10:00:00,637,1200,0.5308333333333334,4,low,car,0,20.0,12.747423503093373
BHMNCPHST01,2016-11-03 10:26:00,668,1200,0.5566666666666666,3,low,car,0,20.0,12.32640460352145
BHMNCPHST01,2016-11-03 11:00:00,708,1200,0.59,5,average,car,0,20.0,13.106222860856638
BHMNCPHST01,2016-11-03 11:26:00,714,1200,0.595,6,average,car,0,20.0,13.552820905394343
BHMNCPHST01,2016-11-03 11:53:00,723,1200,0.6025,6,average,bike,0,20.0,13.005980265720467
BHMNCPHST01,2016-11-03 12:26:00,739,1200,0.6158333333333333,6,average,bike,0,20.0,13.01704151759756
BHMNCPHST01,2016-11-03 12:59:00,744,1200,0.62,8,high,car,0,20.0,14.126623346518638
BHMNCPHST01,2016-11-03 13:26:00,747,1200,0.6225,7,high,car,0,20.0,13.686247256161801
BHMNCPHST01,2016-11-03 13:59:00,750,1200,0.625,6,average,car,0,20.0,13.577708722117807
BHMNCPHST01,2016-11-03 14:26:00,740,1200,0.6166666666666667,6,high,car,0,20.0,13.238957883381776
BHMNCPHST01,2016-11-03 15:00:00,698,1200,0.5816666666666667,3,average,bike,0,20.0,11.661346834411122
BHMNCPHST01,2016-11-03 15:26:00,661,1200,0.5508333333333333,3,average,car,0,20.0,12.188830283300083
BHMNCPHST01,2016-11-03 16:03:00,633,1200,0.5275,3,average,bike,0,20.0,11.616410498660425
BHMNCPHST01,2016-11-03 16:30:00,575,1200,0.4791666666666667,2,low,truck,0,20.0,12.372723595756785
BHMNCPHST01,2016-11-04 08:00:00,249,1200,0.2075,3,average,car,0,20.0,11.90400304746489
BHMNCPHST01,2016-11-04 08:26:00,317,1200,0.26416666666666666,2,low,bike,0,20.0,11.088235721529145
BHMNCPHST01,2016-11-04 08:59:00,416,1200,0.3466666666666667,2,low,car,0,20.0,11.709739811373412
BHMNCPHST01,2016-11-04 09:33:00,553,1200,0.4608333333333333,2,low,bike,0,20.0,11.251389186716294
BHMNCPHST01,2016-11-04 10:00:00,607,1200,0.5058333333333334,3,low,cycle,0,20.0,12.284233580740027
BHMNCPHST01,2016-11-04 10:26:00,639,1200,0.5325,4,average,car,0,20.0,12.61607113705287
BHMNCPHST01,2016-11-04 11:00:00,671,1200,0.5591666666666667,6,average,car,0,20.0,13.523093790974649
BHMNCPHST01,2016-11-04 11:33:00,678,1200,0.565,5,average,truck,0,20.0,13.638545607441827
BHMNCPHST01,2016-11-04 12:00:00,677,1200,0.5641666666666667,9,high,cycle,0,20.0,14.522754429367097
BHMNCPHST01,2016-11-04 12:33:00,677,1200,0.5641666666666667,9,high,car,0,20.0,14.522754429367097
BHMNCPHST01,2016-11-04 13:00:00,686,1200,0.5716666666666667,5,average,car,0,20.0,13.091013639525633
BHMNCPHST01,2016-11-04 13:26:00,677,1200,0.5641666666666667,8,high,car,0,20.0,14.080304354283303
BHMNCPHST01,2016-11-04 13:59:00,670,1200,0.5583333333333333,6,average,car,0,20.0,13.522402462732332
BHMNCPHST01,2016-11-04 14:26:00,662,1200,0.5516666666666666,5,average,car,0,20.0,13.074421761709992
BHMNCPHST01,2016-11-04 15:00:00,621,1200,0.5175,3,average,car,0,20.0,12.161177153607346
BHMNCPHST01,2016-11-04 15:26:00,584,1200,0.4866666666666667,3,low,bike,0,20.0,11.71527043731196
BHMNCPHST01,2016-11-04 16:00:00,550,1200,0.4583333333333333,3,average,car,0,20.0,12.112092848402739
BHMNCPHST01,2016-11-04 16:26:00,483,1200,0.4025,3,low,truck,0,20.0,12.751571472547285
BHMNCPHST01,2016-11-05 08:00:00,150,1200,0.125,1,low,cycle,0,20.0,11.083396423832916
BHMNCPHST01,2016-11-05 08:26:00,163,1200,0.13583333333333333,2,average,car,0,20.0,11.40209874354171
BHMNCPHST01,2016-11-05 08:59:00,195,1200,0.1625,1,low,car,0,20.0,11.114506194737245
BHMNCPHST01,2016-11-05 09:26:00,223,1200,0.18583333333333332,1,low,car,0,20.0,11.13386338552216
BHMNCPHST01,2016-11-05 09:59:00,245,1200,0.20416666666666666,2,low,cycle,0,20.0,11.591522681936961
BHMNCPHST01,2016-11-05 10:33:00,274,1200,0.22833333333333333,4,average,car,0,20.0,12.363736328606647
BHMNCPHST01,2016-11-05 10:59:00,297,1200,0.2475,4,average,car,0,20.0,12.37963687817997
BHMNCPHST01,2016-11-05 11:26:00,333,1200,0.2775,5,average,cycle,0,20.0,12.846974769987227
BHMNCPHST01,2016-11-05 12:06:00,365,1200,0.30416666666666664,9,high,cycle,0,20.0,14.30706001776375
BHMNCPHST01,2016-11-05 12:26:00,391,1200,0.3258333333333333,8,high,car,0,20.0,13.882584476980233
BHMNCPHST01,2016-11-05 13:00:00,429,1200,0.3575,7,high,car,0,20.0,13.466404875104539
BHMNCPHST01,2016-11-05 13:33:00,455,1200,0.37916666666666665,7,high,car,0,20.0,13.484379409404818
